,point_timestamp,point_value
0,2009-01-01T00:00:00.000+0000,317275
1,2009-02-01T00:00:00.000+0000,262339
2,2009-03-01T00:00:00.000+0000,303897
3,2009-04-01T00:00:00.000+0000,285934
4,2009-05-01T00:00:00.000+0000,281147
5,2009-06-01T00:00:00.000+0000,284093
6,2009-07-01T00:00:00.000+0000,287569
7,2009-08-01T00:00:00.000+0000,279111
8,2009-09-01T00:00:00.000+0000,289561
9,2009-10-01T00:00:00.000+0000,272678
10,2009-11-01T00:00:00.000+0000,273248
11,2009-12-01T00:00:00.000+0000,265615
12,2010-01-01T00:00:00.000+0000,274568
13,2010-02-01T00:00:00.000+0000,253150
14,2010-03-01T00:00:00.000+0000,299033
15,2010-04-01T00:00:00.000+0000,302836
16,2010-05-01T00:00:00.000+0000,310396
17,2010-06-01T00:00:00.000+0000,310153
18,2010-07-01T00:00:00.000+0000,318991
19,2010-08-01T00:00:00.000+0000,309053
20,2010-09-01T00:00:00.000+0000,284192
21,2010-10-01T00:00:00.000+0000,272415
22,2010-11-01T00:00:00.000+0000,271185
23,2010-12-01T00:00:00.000+0000,279096
24,2011-01-01T00:00:00.000+0000,296158
25,2011-02-01T00:00:00.000+0000,235122
26,2011-03-01T00:00:00.000+0000,292010
27,2011-04-01T00:00:00.000+0000,265822
28,2011-05-01T00:00:00.000+0000,289106
29,2011-06-01T00:00:00.000+0000,285572
30,2011-07-01T00:00:00.000+0000,295338
31,2011-08-01T00:00:00.000+0000,287633
32,2011-09-01T00:00:00.000+0000,273698
33,2011-10-01T00:00:00.000+0000,284594
34,2011-11-01T00:00:00.000+0000,268189
35,2011-12-01T00:00:00.000+0000,279359
36,2012-01-01T00:00:00.000+0000,257536
37,2012-02-01T00:00:00.000+0000,242560
38,2012-03-01T00:00:00.000+0000,271697
39,2012-04-01T00:00:00.000+0000,258417
40,2012-05-01T00:00:00.000+0000,272766
41,2012-06-01T00:00:00.000+0000,270684
42,2012-07-01T00:00:00.000+0000,266782
43,2012-08-01T00:00:00.000+0000,263945
44,2012-09-01T00:00:00.000+0000,250160
45,2012-10-01T00:00:00.000+0000,250303
46,2012-11-01T00:00:00.000+0000,244987
47,2012-12-01T00:00:00.000+0000,235120
48,2013-01-01T00:00:00.000+0000,245715
49,2013-02-01T00:00:00.000+0000,203162
50,2013-03-01T00:00:00.000+0000,231414
51,2013-04-01T00:00:00.000+0000,231621
52,2013-05-01T00:00:00.000+0000,238809
53,2013-06-01T00:00:00.000+0000,231912
54,2013-07-01T00:00:00.000+0000,245724
55,2013-08-01T00:00:00.000+0000,251079
56,2013-09-01T00:00:00.000+0000,237699
57,2013-10-01T00:00:00.000+0000,230822
58,2013-11-01T00:00:00.000+0000,222248
59,2013-12-01T00:00:00.000+0000,240519
60,2014-01-01T00:00:00.000+0000,234969
61,2014-02-01T00:00:00.000+0000,201572
62,2014-03-01T00:00:00.000+0000,225487
63,2014-04-01T00:00:00.000+0000,226639
64,2014-05-01T00:00:00.000+0000,222177
65,2014-06-01T00:00:00.000+0000,212025
66,2014-07-01T00:00:00.000+0000,236534
67,2014-08-01T00:00:00.000+0000,231649
68,2014-09-01T00:00:00.000+0000,224851
69,2014-10-01T00:00:00.000+0000,221600
70,2014-11-01T00:00:00.000+0000,218845
71,2014-12-01T00:00:00.000+0000,223978
72,2015-01-01T00:00:00.000+0000,222315
73,2015-02-01T00:00:00.000+0000,198807
74,2015-03-01T00:00:00.000+0000,235360
75,2015-04-01T00:00:00.000+0000,216229
76,2015-05-01T00:00:00.000+0000,224604
77,2015-06-01T00:00:00.000+0000,219618
78,2015-07-01T00:00:00.000+0000,228160
79,2015-08-01T00:00:00.000+0000,239212
80,2015-09-01T00:00:00.000+0000,216838
81,2015-10-01T00:00:00.000+0000,220171
82,2015-11-01T00:00:00.000+0000,221130
83,2015-12-01T00:00:00.000+0000,244965
84,2016-01-01T00:00:00.000+0000,236065
85,2016-02-01T00:00:00.000+0000,229492
86,2016-03-01T00:00:00.000+0000,248383
87,2016-04-01T00:00:00.000+0000,228344
88,2016-05-01T00:00:00.000+0000,245749
89,2016-06-01T00:00:00.000+0000,226802
90,2016-07-01T00:00:00.000+0000,250986
91,2016-08-01T00:00:00.000+0000,248482
92,2016-09-01T00:00:00.000+0000,241213
93,2016-10-01T00:00:00.000+0000,234666
94,2016-11-01T00:00:00.000+0000,240691
95,2016-12-01T00:00:00.000+0000,242213
96,2017-01-01T00:00:00.000+0000,262811
97,2017-02-01T00:00:00.000+0000,220558
98,2017-03-01T00:00:00.000+0000,253114
99,2017-04-01T00:00:00.000+0000,246132
100,2017-05-01T00:00:00.000+0000,264554
101,2017-06-01T00:00:00.000+0000,242677
102,2017-07-01T00:00:00.000+0000,245369
103,2017-08-01T00:00:00.000+0000,245611
104,2017-09-01T00:00:00.000+0000,219708
105,2017-10-01T00:00:00.000+0000,238109
