,point_timestamp,point_value
0,2018-01-01,0.0003812428516965
1,2018-02-01,0.0005670541536716
2,2018-03-01,0.0
3,2018-04-01,0.0001128795575121
4,2018-05-01,0.0
5,2018-06-01,0.0
6,2018-07-01,0.0002679528403001
7,2018-08-01,0.0
8,2018-09-01,0.0
9,2018-10-01,6.83106769588e-05
10,2018-11-01,0.0001259207958194
11,2018-12-01,0.0
12,2019-01-01,0.000889580785055
13,2019-02-01,0.0004901960784313
14,2019-03-01,0.0006204243702692
15,2019-04-01,9.51112801978e-05
16,2019-05-01,0.0004198152812762
17,2019-06-01,0.0002832861189801
18,2019-07-01,0.000155738981467
19,2019-08-01,0.0005359056806002
20,2019-09-01,0.0
21,2019-10-01,0.0001188071759534
22,2019-11-01,0.0002341189324176
23,2019-12-01,0.0001687478906513
24,2020-01-01,0.0015302218821729
