,point_timestamp,point_value
0,2018-01-01,0.0003638348189921
1,2018-02-01,0.0003128911138923
2,2018-03-01,7.93335977786e-05
3,2018-04-01,4.40897667651e-05
4,2018-05-01,0.0
5,2018-06-01,7.32708089097e-05
6,2018-07-01,0.0001713355606956
7,2018-08-01,7.92267469497e-05
8,2018-09-01,0.0
9,2018-10-01,5.03994153667e-05
10,2018-11-01,0.0001290422484321
11,2018-12-01,0.0001495289837013
12,2019-01-01,0.000993443274389
13,2019-02-01,0.0008671773377655
14,2019-03-01,0.0007969318125217
15,2019-04-01,0.0001368176221097
16,2019-05-01,0.0004055807916937
17,2019-06-01,0.0003478714614949
18,2019-07-01,0.0001558603491271
19,2019-08-01,0.0003608805485384
20,2019-09-01,0.0001209804253671
21,2019-10-01,0.0001199688081098
22,2019-11-01,0.0001806439958451
23,2019-12-01,0.0001204877343486
24,2020-01-01,0.0006765899864682
