,point_timestamp,point_value
0,2018-01-01,0.1899653316937241
1,2018-02-01,0.1945189930626923
2,2018-03-01,0.184859915003317
3,2018-04-01,0.1896541768959752
4,2018-05-01,0.1830701999150647
5,2018-06-01,0.1965836396213074
6,2018-07-01,0.1997217397009561
7,2018-08-01,0.1775107443402552
8,2018-09-01,0.1804633823260228
9,2018-10-01,0.1808770646368113
10,2018-11-01,0.1648194551696604
11,2018-12-01,0.1838453916825312
12,2019-01-01,0.1965863898482913
13,2019-02-01,0.196370279866838
14,2019-03-01,0.1716140619835701
15,2019-04-01,0.1748646030487669
16,2019-05-01,0.164313895053907
17,2019-06-01,0.1721456383397878
18,2019-07-01,0.1675783049971012
19,2019-08-01,0.1605030057431474
20,2019-09-01,0.1605459516463408
21,2019-10-01,0.162390266609315
22,2019-11-01,0.1453644672815206
23,2019-12-01,0.1554426209368226
24,2020-01-01,0.1518328007610498
